App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Photo Editor Pro,com.zentertain.photoeditor,Photography,4.2,1888720.0,"100,000,000+",100000000.0,150779452,True,0.0,USD,21M,4.2 and up,Zentertain,https://www.musicvideo.app/,Fideoapp@zentertian.net,"Oct 23, 2013","Mar 25, 2021",Teen,https://zenjoy-res.tuanguwen.com/privacy/zenjoy.html,True,False,False,2021-06-15 21:08:09
PAC-MAN,com.namcobandaigames.pacmantournaments,Arcade,4.0,861127.0,"100,000,000+",100000000.0,150371119,True,0.0,USD,86M,4.4 and up,BANDAI NAMCO Entertainment America Inc.,https://www.bandainamcoent.com/,support@bandainamcoent.com,"Mar 20, 2013","May 26, 2021",Everyone,https://www.bandainamcoent.com/legal/bnea-privacy-mobile/pac-man,True,True,False,2021-06-16 00:25:19
Talking Ginger 2,com.outfit7.gingersbirthdayfree,Entertainment,3.9,790862.0,"100,000,000+",100000000.0,149694714,True,0.0,USD,44M,4.4 and up,Outfit7 Limited,http://outfit7.com/contact/android/,support@outfit7.com,"Apr 26, 2013","May 12, 2021",Everyone,http://outfit7.com/privacy/,True,True,False,2021-06-16 09:44:37
Real Commando Secret Mission - Free Shooting Games,com.fun.games.commando.black.shadow,Action,4.1,546582.0,"100,000,000+",100000000.0,149250609,True,0.0,USD,48M,4.1 and up,GAMEXIS,https://gamexis.com/,gamexisinc@gmail.com,"Nov 30, 2015","Jun 08, 2021",Mature 17+,https://gamexisgames.wordpress.com/privacy-policy/,True,True,False,2021-06-15 22:39:35
Boomerang from Instagram,com.instagram.boomerang,Photography,4.3,1337905.0,"100,000,000+",100000000.0,148814854,True,0.0,USD,Varies with device,Varies with device,Instagram,http://instagram.com,support+android@instagram.com,"Oct 22, 2015","Oct 29, 2018",Everyone,https://help.instagram.com/155833707900388,False,False,False,2021-06-16 10:04:01
Period Tracker - Period Calendar Ovulation Tracker,com.popularapp.periodcalendar,Health & Fitness,4.9,5949473.0,"100,000,000+",100000000.0,148610927,True,0.0,USD,14M,4.4 and up,Simple Design Ltd.,http://simpledesign.ltd,abishkking@gmail.com,"Mar 16, 2012","Mar 22, 2021",Everyone,http://simpledesign.ltd/privacy/my_calendar.html,True,False,False,2021-06-16 11:53:19
Talking Tom & Ben News,com.outfit7.talkingnewsfree,Entertainment,4.4,1228327.0,"100,000,000+",100000000.0,147759420,True,0.0,USD,35M,4.4 and up,Outfit7 Limited,http://outfit7.com/contact/android/,support@outfit7.com,"Jan 20, 2012","Mar 16, 2021",Everyone,http://outfit7.com/privacy/,True,True,False,2021-06-16 12:34:31
Where is my Train : Indian Railway Train Status,com.whereismytrain.android,Travel & Local,4.4,2644710.0,"100,000,000+",100000000.0,147665376,True,0.0,USD,9.6M,4.2 and up,Sigmoid Labs and its Affiliates,https://whereismytrain.in/,feedback@whereismytrain.in,"Jun 20, 2015","May 06, 2021",Everyone,https://whereismytrain.in/terms/,False,False,False,2021-06-15 23:52:13
DiskDigger photo recovery,com.defianttech.diskdigger,Tools,3.8,406550.0,"100,000,000+",100000000.0,147363694,True,0.0,USD,4.3M,4.1 and up,"Defiant Technologies, LLC",http://diskdigger.org/android,info@defianttech.com,"Jun 3, 2012","Jun 14, 2021",Everyone,https://diskdigger.org/privacy-policy-android,False,False,False,2021-06-16 10:50:56
Photomath,com.microblink.photomath,Education,4.7,2221551.0,"100,000,000+",100000000.0,147356790,True,0.0,USD,Varies with device,Varies with device,"Photomath, Inc.",https://photomath.com,support@photomath.com,"Feb 26, 2015","Jun 09, 2021",Everyone,https://photomath.net/privacypolicy,False,True,False,2021-06-16 07:34:00
RAR,com.rarlab.rar,Tools,4.4,825163.0,"100,000,000+",100000000.0,145217535,True,0.0,USD,5.3M,4.4 and up,RARLAB (published by win.rar GmbH),http://www.rarlab.com,dev@rarlab.com,"Feb 15, 2014","May 19, 2021",Everyone,http://www.rarlab.com/rar_android_privacy.htm,False,True,False,2021-06-16 03:31:29
Cricbuzz - Live Cricket Scores & News,com.cricbuzz.android,Sports,4.3,1327610.0,"100,000,000+",100000000.0,145028275,True,0.0,USD,12M,5.0 and up,Cricbuzz.com,https://www.cricbuzz.com/,android@cricbuzz.com,"Feb 18, 2011","Jun 13, 2021",Everyone,https://www.cricbuzz.com/info/privacy,True,False,False,2021-06-16 07:36:38
My Verizon,com.vzw.hss.myverizon,Tools,4.5,725753.0,"100,000,000+",100000000.0,144968880,True,0.0,USD,105M,5.0 and up,Verizon Consumer Group,http://www.verizonwireless.com,MyVerizonApp@verizon.com,,"May 24, 2021",Everyone,https://www.verizonwireless.com/privacy,False,False,False,2021-06-16 12:51:34
Google Find My Device,com.google.android.apps.adm,Tools,4.4,945163.0,"100,000,000+",100000000.0,144940899,True,0.0,USD,3.8M,4.1 and up,Google LLC,http://www.android.com/find,apps-help@google.com,"Dec 11, 2013","Feb 11, 2021",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-16 04:55:38
Lep's World,at.nerbrothers.SuperJump,Arcade,4.4,1084468.0,"100,000,000+",100000000.0,144344009,True,0.0,USD,30M,4.4 and up,nerByte GmbH,https://www.nerbyte.com/lepsworld,support.lepsworldseries@nerbyte.com,"Feb 1, 2012","Jun 11, 2021",Teen,https://www.nerbyte.com/privacypolicy,True,True,False,2021-06-16 01:57:47
7.7 Mega Electronic Sale,com.shopee.id,Shopping,4.5,7789458.0,"100,000,000+",100000000.0,142850819,True,0.0,USD,94M,4.1 and up,Shopee,http://shopee.co.id,help@support.shopee.co.id,"May 3, 2017","Jun 14, 2021",Everyone,http://shopee.co.id/privacy/,False,False,False,2021-06-16 04:28:39
JOOX Music,com.tencent.ibg.joox,Music & Audio,4.4,6186292.0,"100,000,000+",100000000.0,142736402,True,0.0,USD,Varies with device,Varies with device,Tencent Mobility Limited,http://www.joox.com,support@joox.com,,"Jun 16, 2021",Everyone,https://www.joox.com/en_my/app/privacy_policy.html,True,False,True,2021-06-16 01:50:28
"Voot Select Originals, Bigg Boss, MTV, Colors TV",com.tv.v18.viola,Entertainment,3.7,2346534.0,"100,000,000+",100000000.0,141528283,True,0.0,USD,20M,5.0 and up,Viacom18 Digital Media,http://www.voot.com,support@voot.com,,"Jun 11, 2021",Teen,http://www.voot.com/privacy-policy,True,True,False,2021-06-16 09:32:08
Video MP3 Converter,com.fundevs.app.mediaconverter,Music & Audio,4.4,658305.0,"100,000,000+",100000000.0,140179046,True,0.0,USD,22M,4.1 and up,FunDevs LLC,http://www.fundevs.com/posts/converter.html,mp3converter@fundevs.com,"Aug 2, 2016","Mar 29, 2021",Everyone,http://www.fundevs.com/policy/,True,False,False,2021-06-16 14:01:15
Bike Racing 3D,com.wordmobiles.bikeRacing,Racing,4.1,1111121.0,"100,000,000+",100000000.0,140001997,True,0.0,USD,Varies with device,Varies with device,Words Mobile,http://www2.words-mobile.com,contact@words-mobile.com,"Oct 23, 2014","Jun 07, 2021",Everyone,http://www2.words-mobile.com/policy.htm,True,True,False,2021-06-16 07:39:08
Home Workout - No Equipment,homeworkout.homeworkouts.noequipment,Health & Fitness,4.9,1958033.0,"100,000,000+",100000000.0,139758150,True,0.0,USD,17M,4.4 and up,Leap Fitness Group,https://leap.app,northpark.android@gmail.com,"Nov 8, 2017","Jun 09, 2021",Everyone,https://leap.app/privacypolicy.html,True,True,True,2021-06-16 06:04:33
Bottle Flip 3D,pampam.ibf2,Casual,4.0,366406.0,"100,000,000+",100000000.0,139445035,True,0.0,USD,75M,5.0 and up,tastypill,http://tastypill.com,support@tastypill.com,"Apr 23, 2019","May 09, 2021",Everyone,https://tastypill.com/privacypolicy,True,True,False,2021-06-16 14:09:46
Myntra Online Shopping App - Shop Fashion & more,com.myntra.android,Shopping,4.3,3334392.0,"100,000,000+",100000000.0,139320408,True,0.0,USD,Varies with device,Varies with device,Myntra,http://www.myntra.com,appfeedback@myntra.com,"May 7, 2014","May 31, 2021",Everyone,https://www.myntra.com/termsofuse,False,False,False,2021-06-16 12:50:36
СберБанк Онлайн,ru.sberbankmobile,Finance,4.6,6862139.0,"100,000,000+",100000000.0,138916447,True,0.0,USD,166M,5.0 and up,Sberbank of Russia,http://sberbank.ru,help@sberbank.ru,"Dec 25, 2012","May 27, 2021",Everyone,https://www.sberbank.ru/common/img/uploaded/files/pdf/person/sbol_privacy_policy.pdf,False,False,False,2021-06-16 07:59:10
Photo Collage Maker - Photo Editor & Photo Collage,com.lyrebirdstudio.collage,Photography,4.3,1057155.0,"100,000,000+",100000000.0,137569856,True,0.0,USD,Varies with device,Varies with device,Lyrebird Studio,https://lyrebirdstudio.net,lyrebirdstudio@gmail.com,"Jan 5, 2015","Apr 08, 2021",Everyone,http://lyrebirdstudio.net/privacy_policy.htm,True,True,False,2021-06-16 08:37:52
Payback 2 - The Battle Sandbox,net.apex_designs.payback2,Arcade,4.4,1353819.0,"100,000,000+",100000000.0,137224498,True,0.0,USD,100M,5.0 and up,Apex Designs Entertainment Ltd,http://www.apex-designs.net,payback2.android.support@apex-designs.net,"Oct 10, 2014","May 18, 2021",Teen,http://www.apex-designs.net/privacy_policy.html,True,True,False,2021-06-16 06:15:54
HUAWEI Video Player,com.huawei.himovie,Video Players & Editors,3.9,18921.0,"100,000,000+",100000000.0,136762520,True,0.0,USD,81M,4.4 and up,Huawei Internet Services,https://huaweimobileservices.com/huawei-video/,mobilevideo@huawei.com,"Jan 7, 2020","Mar 25, 2020",Everyone,https://consumer.huawei.com/en/legal/privacy-policy/,False,False,False,2021-06-16 00:48:57
Moto Camera 2,com.motorola.camera2,Photography,3.5,81467.0,"100,000,000+",100000000.0,136716883,True,0.0,USD,Varies with device,Varies with device,Motorola Mobility LLC.,http://www.motorola.com,playstor@motorola.com,"Jul 25, 2017","Jun 10, 2021",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-16 03:54:42
Smart Tutor for SAMSUNG Mobile,com.rsupport.rs.activity.rsupport.aas2,Tools,4.1,56392.0,"100,000,000+",100000000.0,136463325,True,0.0,USD,11M,4.0 and up,"Samsung Electronics Co.,  Ltd.",http://www.samsung.com,noreply.sec@samsung.com,"Jan 6, 2015","Jun 11, 2021",Everyone,http://www.samsung.com/uk/info/privacy.html,False,False,False,2021-06-15 20:55:23
"HiOS Launcher(2021)-  Fast, Smooth, Stabilize",com.transsion.hilauncher,Personalization,4.6,450434.0,"100,000,000+",100000000.0,136074133,True,0.0,USD,23M,6.0 and up,Shalltry Group,http://toolgroup.shalltry.com/,hioslauncher.tb@transsion.com,"Dec 21, 2016","Jun 10, 2021",Everyone,https://cdn.xeno.mobi/shalltrygroup/en1/policy,True,True,False,2021-06-16 08:01:26
Paint By Number - Coloring Book & Color by Number,paint.by.number.pixel.art.coloring.drawing.puzzle,Board,4.5,1299872.0,"100,000,000+",100000000.0,135843307,True,0.0,USD,59M,4.4 and up,Better Life - Color and Draw,https://paint.dailyinnovation.biz/,paint_support@dailyinnovation.biz,"Aug 10, 2018","Jun 15, 2021",Everyone 10+,http://www.dailyinnovation.biz/privacy.html,True,True,False,2021-06-16 07:09:16
Robbery Bob - Sneaky Adventures,com.chillingo.robberybobfree.android.row,Action,4.4,1353425.0,"100,000,000+",100000000.0,135479227,True,0.0,USD,49M,4.4 and up,Deca_Games,https://support.decagames.com/,support@decagames.com,"Oct 24, 2015","Apr 26, 2021",Everyone 10+,http://leveleight.se/privacy-policy/index.html,True,True,False,2021-06-16 01:40:20
Brain Test: Tricky Puzzles,com.unicostudio.braintest,Trivia,4.6,4187652.0,"100,000,000+",100000000.0,135197533,True,0.0,USD,80M,4.4 and up,Unico Studio,https://unicostudio.co/,unicostudioco@gmail.com,"Nov 21, 2019","May 18, 2021",Everyone,https://unicostudio.co/privacy.html,True,True,False,2021-06-15 23:48:37
YouTube Studio,com.google.android.apps.youtube.creator,Video Players & Editors,4.4,1306029.0,"100,000,000+",100000000.0,134905270,True,0.0,USD,Varies with device,Varies with device,Google LLC,http://www.youtube.com/,apps-help@google.com,"Jun 26, 2014","Jun 10, 2021",Teen,http://www.google.com/policies/privacy,False,False,False,2021-06-16 02:41:56
"Canva: Graphic Design, Video Collage, Logo Maker",com.canva.editor,Art & Design,4.7,5213141.0,"100,000,000+",100000000.0,134619454,True,0.0,USD,32M,5.0 and up,Canva,https://www.canva.com/,android-app@canva.com,"Nov 27, 2017","Jun 16, 2021",Everyone,https://about.canva.com/privacy-policy/,False,True,True,2021-06-16 07:17:25
Likee Lite - Let You Shine,video.like.lite,Social,4.3,491140.0,"100,000,000+",100000000.0,133832222,True,0.0,USD,28M,4.1 and up,LIKEME PTE.LTD.,https://likee.com/,feedback@likee.video,"Nov 9, 2018","Jun 01, 2021",Teen,https://mobile.like.video/live/page-about/policy.html,True,True,False,2021-06-16 11:16:03
Daily Weather,com.rlk.weathers,Tools,4.4,21428.0,"100,000,000+",100000000.0,133220291,True,0.0,USD,8.9M,,Shalltry Group,,shtranssion@gmail.com,"Aug 22, 2018","Mar 11, 2021",Everyone,http://cdn.shalltry.com/shalltrygroup/en1/policy,True,False,False,2021-06-16 02:18:56
Calculator - unit converter,com.asus.calculator,Productivity,4.6,313170.0,"100,000,000+",100000000.0,133035018,True,0.0,USD,Varies with device,Varies with device,"Mobile, ASUSTek Computer Inc.",http://www.asus.com,zenui@asus.com,"Jun 30, 2014","Feb 27, 2019",Everyone,,False,False,False,2021-06-16 07:29:15
"GO Keyboard Lite - Emoji keyboard, Free Theme, GIF",com.jb.gokeyboard,Personalization,4.4,2633462.0,"100,000,000+",100000000.0,132369616,True,0.0,USD,24M,4.1 and up,Video Editor & Video Maker Dev,http://goo.gl/kLxbSl,goforkeyboard@gmail.com,"Apr 6, 2011","May 24, 2021",Everyone,http://d2prafqgniatg5.cloudfront.net/GOMO_Apps/GOKeyboard_Lite.html,True,True,False,2021-06-16 12:44:33
Johnny Trigger - Action Shooting Game,com.time.trigger,Action,4.4,1465618.0,"100,000,000+",100000000.0,132346449,True,0.0,USD,78M,4.4 and up,SayGames,https://saygames.by,info@saygames.by,"Dec 13, 2019","Jan 29, 2021",Teen,https://saygames.by/privacy-policy/johnnytrigger,True,True,False,2021-06-16 04:56:15
Piano Free - Keyboard with Magic Tiles Music Games,com.gismart.realpianofree,Music,4.1,1282279.0,"100,000,000+",100000000.0,132244836,True,0.0,USD,105M,5.0 and up,Gismart,https://gismart.com/piano/,support@gismart.com,"Jun 5, 2014","Jun 08, 2021",Everyone,https://gismart.com/privacy-policy/,True,True,False,2021-06-15 20:35:01
Zomato - Online Food Delivery & Restaurant Reviews,com.application.zomato,Food & Drink,4.2,5021986.0,"100,000,000+",100000000.0,132241338,True,0.0,USD,33M,5.0 and up,Zomato,https://www.zomato.com,android@zomato.com,"Jan 10, 2011","Jun 15, 2021",Everyone,http://www.zomato.com/privacy,True,False,True,2021-06-16 12:02:37
Agar.io,com.miniclip.agar.io,Action,3.9,4114004.0,"100,000,000+",100000000.0,132085864,True,0.0,USD,41M,4.4 and up,Miniclip.com,https://support.miniclip.com/hc/en-us/sections/203654688,support@miniclip.com,"Jul 8, 2015","Apr 13, 2021",Everyone,http://www.miniclip.com/android/privacy-policy/,True,True,False,2021-06-16 10:32:15
Fast Racing 3D,com.julian.fastracing,Racing,4.4,1848736.0,"100,000,000+",100000000.0,131901048,True,0.0,USD,20M,4.0 and up,Doodle Mobile Ltd.,http://www2.doodlemobile.com,contact@doodlemobile.com,"Jun 25, 2013","May 16, 2019",Everyone,http://www.doodlemobile.com/policy.htm,True,True,False,2021-06-15 20:39:31
Angry Birds Seasons,com.rovio.angrybirdsseasons,Arcade,4.5,1679456.0,"100,000,000+",100000000.0,131850159,True,0.0,USD,100M,4.1 and up,Rovio Entertainment Corporation,https://www.rovio.com,support@rovio.com,"Dec 1, 2010","May 23, 2018",Everyone,https://www.rovio.com/privacy,True,True,False,2021-06-16 11:26:15
Zalo - Video Call,com.zing.zalo,Communication,4.3,1668202.0,"100,000,000+",100000000.0,131529357,True,0.0,USD,Varies with device,Varies with device,Zalo Group,http://zaloapp.com,feedback@zalo.me,"Jul 21, 2012","Jun 15, 2021",Everyone,http://zaloapp.com/zalo/policy/,False,True,False,2021-06-16 05:20:53
Kiloblocks Lite,com.explorationbase.ExplorationLite,Adventure,3.9,2078275.0,"100,000,000+",100000000.0,131405508,True,0.0,USD,6.3M,2.3.3 and up,Andrzej Chomiak,http://www.explorationbase.com,andrzej.chomiak@rendertotexture.com,"Jun 17, 2014","Aug 30, 2018",Everyone,http://www.explorationbase.com/privacy.php,False,False,False,2021-06-16 01:05:48
Dr. Parking 4,com.ansangha.drparking4,Racing,4.2,727675.0,"100,000,000+",100000000.0,131341835,True,0.0,USD,18M,4.1 and up,SUD Inc.,http://www.studioupdown.com/,updown.an@gmail.com,"Sep 11, 2015","Aug 04, 2020",Everyone,http://blog.naver.com/anupdown/221361918901,True,True,False,2021-06-16 07:26:37
QR & Barcode Reader,com.teacapps.barcodescanner,Productivity,4.6,702171.0,"100,000,000+",100000000.0,131181655,True,0.0,USD,Varies with device,Varies with device,TeaCapps,https://teacapps.com,android@qrbot.net,"Jun 17, 2016","May 12, 2021",Everyone,https://app.qrbot.net/privacy.html,True,True,False,2021-06-16 02:28:56
"Airtel Xstream App: Movies, TV Shows",tv.accedo.airtel.wynk,Entertainment,3.9,995579.0,"100,000,000+",100000000.0,131041841,True,0.0,USD,Varies with device,Varies with device,Airtel,https://www.airtelxstream.in,support@airtel.tv,,"Jun 03, 2021",Teen,http://static.airtel.tv/privacypolicy.html,True,False,False,2021-06-16 03:32:49
Moto Feedback,com.motorola.help,Tools,4.2,16008.0,"100,000,000+",100000000.0,130894443,True,0.0,USD,4.5M,,Motorola Mobility LLC.,http://www.motorola.com/support,playstor@motorola.com,"Aug 20, 2019","Nov 26, 2019",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-16 12:14:01
FPS Commando Secret Mission - Free Shooting Games,com.sgs.antiterrorism.counterattack.commandomissiongame,Adventure,4.0,252165.0,"100,000,000+",100000000.0,130106307,True,0.0,USD,30M,4.4 and up,Hazel Mobile Games,http://standardgamesstudio.com/,hazelmobilegames@gmail.com,"Mar 9, 2020","May 29, 2021",Teen,https://sites.google.com/view/hazelmobilegames/home,True,True,False,2021-06-16 11:31:34
Solitaire,com.mobilityware.solitaire,Card,4.5,1593208.0,"100,000,000+",100000000.0,129283628,True,0.0,USD,Varies with device,Varies with device,MobilityWare,http://www.mobilityware.com,support@mobilityware.com,"Sep 1, 2011","Mar 01, 2021",Everyone,http://www.mobilityware.com/privacy-policy.php,True,True,False,2021-06-16 08:45:52
"Tumblr – Culture, Art, Chaos",com.tumblr,Social,4.5,3574836.0,"100,000,000+",100000000.0,129062115,True,0.0,USD,37M,6.0 and up,"Tumblr, Inc",http://tumblr.com,support@tumblr.com,"Aug 14, 2010","Jun 15, 2021",Mature 17+,https://www.tumblr.com/privacy,True,False,False,2021-06-16 09:37:22
Samsung Members v1,com.samsung.oh,Lifestyle,4.1,189129.0,"100,000,000+",100000000.0,128909552,True,0.0,USD,38M,5.0 and up,Samsung Electronics Co. Ltd,https://www.samsung.com/us/support/owners/app/samsung-plus,s-plus@samsung.com,"Apr 18, 2013","Sep 11, 2020",Everyone,http://www.samsung.com/us/common/privacy.html,False,False,False,2021-06-16 05:36:20
Happy Color™ – Color by Number. Coloring games.,com.pixel.art.coloring.color.number,Board,4.6,2532441.0,"100,000,000+",100000000.0,128743102,True,0.0,USD,44M,4.4 and up,X-Flow,http://x-flow.app,support@x-flow.app,"Jan 24, 2018","Jun 02, 2021",Everyone,http://www.x-flow.app/privacy-policy.html,True,True,False,2021-06-15 23:32:40
ASUS Sound Recorder,com.asus.soundrecorder,Tools,4.3,41529.0,"100,000,000+",100000000.0,128589650,True,0.0,USD,Varies with device,Varies with device,"Mobile, ASUSTek Computer Inc.",http://www.asus.com,asus.zenui.apps@gmail.com,"Jul 21, 2014","Oct 16, 2019",Everyone,http://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy/,False,False,False,2021-06-16 06:08:34
The Simpsons™:  Tapped Out,com.ea.game.simpsons4_row,Casual,4.1,368018.0,"100,000,000+",100000000.0,128560489,True,0.0,USD,75M,4.1 and up,ELECTRONIC ARTS,http://help.ea.com/en/the-simpsons/the-simpsons-tapped-out/,help@eamobile.com,,"Jun 08, 2021",Teen,http://privacy.ea.com/en,False,True,True,2021-06-16 02:37:08
Zili - Short Video App for India | Funny,com.funnypuri.client,Entertainment,4.0,543471.0,"100,000,000+",100000000.0,128429886,True,0.0,USD,28M,4.4 and up,Zili,https://www.zilivideo.com/,Zili.feedback@gmail.com,"Nov 26, 2018","Jun 11, 2021",Teen,https://h5.zilivideo.com/puri/privacy.html,True,False,False,2021-06-16 10:37:01
Marvel Contest of Champions,com.kabam.marvelbattle,Action,4.2,3112723.0,"100,000,000+",100000000.0,127960213,True,0.0,USD,Varies with device,6.0 and up,"Kabam Games, Inc.",https://www.playcontestofchampions.com,contact@kabam.com,"Dec 10, 2014","Jun 01, 2021",Teen,https://playcontestofchampions.com/privacy-policy/,False,True,True,2021-06-15 22:51:07
LINE Camera - Photo editor,jp.naver.linecamera.android,Photography,4.4,1573460.0,"100,000,000+",100000000.0,127371485,True,0.0,USD,50M,4.3 and up,LINE Corporation,https://line.me/,line-support@line.me,"Apr 12, 2012","Apr 01, 2021",Everyone,https://terms.line.me/line_rules/,True,True,False,2021-06-15 22:13:08
Verizon Cloud,com.vcast.mediamanager,Productivity,4.4,251094.0,"100,000,000+",100000000.0,127352573,True,0.0,USD,Varies with device,Varies with device,Verizon Consumer Group,http://www.verizonwireless.com/cloud,VerizonCloud@VerizonWireless.com,"Mar 5, 2010","Jun 14, 2021",Everyone,http://www.verizonwireless.com/support/cloud-legal/,True,False,False,2021-06-16 11:28:11
"Magic Font(2019)-Cool,Free,Stylish",com.transsion.magicfont,Tools,4.1,35136.0,"100,000,000+",100000000.0,127344019,True,0.0,USD,8.0M,5.0 and up,Shalltry Group,,fantasyfont@transsion.com,"Sep 12, 2019","Sep 04, 2020",Everyone,http://bro.shtranssion.com/phoenix/mobile/about,False,False,False,2021-06-16 07:09:31
Weather Radar & Live Widget: The Weather Channel,com.weather.Weather,Weather,4.6,2410176.0,"100,000,000+",100000000.0,127314938,True,0.0,USD,Varies with device,Varies with device,The Weather Channel,https://weather.com/,android.support@weather.com,,"Jun 04, 2021",Everyone,https://weather.com/en-US/twc/privacy-policy,True,True,False,2021-06-16 08:20:47
Flight Pilot Simulator 3D Free,com.fungames.flightpilot,Role Playing,4.2,2656063.0,"100,000,000+",100000000.0,126684225,True,0.0,USD,90M,4.4 and up,Fun Games For Free,https://www.fungames-forfree.com/games/flightpilot,support+flightpilot@fungames-forfree.com,"Feb 23, 2015","May 28, 2021",Everyone,https://www.fungames-forfree.com/games/flightpilot/legal/privacy,True,True,True,2021-06-16 04:35:35
Photo Editor Pro,photo.editor.photoeditor.photoeditorpro,Photography,4.8,2113502.0,"100,000,000+",100000000.0,126679580,True,0.0,USD,15M,4.4 and up,InShot Inc.,http://inshotapp.com,cameras.ideas@gmail.com,"Apr 23, 2018","May 31, 2021",Everyone,https://inshotapp.com/website/collage/policy.html,True,True,False,2021-06-16 11:43:33
Indeed Job Search,com.indeed.android.jobsearch,Business,4.6,1352510.0,"100,000,000+",100000000.0,126646470,True,0.0,USD,Varies with device,Varies with device,Indeed Jobs,http://www.indeed.com/help,android@indeed.com,,"Jun 09, 2021",Everyone,http://www.indeed.com/legal,True,False,True,2021-06-16 02:15:00
Crossy Road,com.yodo1.crossyroad,Action,4.5,4466700.0,"100,000,000+",100000000.0,126619080,True,0.0,USD,75M,5.0 and up,HIPSTER WHALE,http://www.crossyroad.com,inappsupport-googleplay@crossyroad.com,"Jan 7, 2015","May 17, 2021",Everyone,http://www.crossyroad.com/privacy.html,True,True,False,2021-06-16 01:28:40
"Ola, Safe and affordable rides",com.olacabs.customer,Maps & Navigation,4.0,1604870.0,"100,000,000+",100000000.0,126466815,True,0.0,USD,49M,5.0 and up,ola,http://www.olacabs.com,support@olacabs.com,"Jun 1, 2012","Jun 07, 2021",Everyone,http://www.olacabs.com/info/faqs#privacyPolicy,False,False,False,2021-06-16 02:33:52
Claro,com.claroColombia.contenedor,Tools,3.4,41891.0,"100,000,000+",100000000.0,126400135,True,0.0,USD,21M,7.0 and up,CLARO,,soporteapps@speedymovil.com,"Jun 16, 2015","Jun 10, 2021",Everyone,http://apk.ctn.smapps.mx:9582/contenedor/tyc/co/Terminos_y_condiciones.html,True,False,False,2021-06-16 05:04:11
Snapdeal Shopping App -Free Delivery on all orders,com.snapdeal.main,Shopping,4.2,2013211.0,"100,000,000+",100000000.0,126353200,True,0.0,USD,55M,5.0 and up,Snapdeal Private Limited,https://www.snapdeal.com,apphelp@snapdeal.com,"Apr 27, 2012","Jun 15, 2021",Everyone,https://www.snapdeal.com/page/privacy-policy,True,False,False,2021-06-16 06:41:20
Bubble Shooter,game.bubble.shooter.dragon.pop,Casual,4.4,885291.0,"100,000,000+",100000000.0,126058932,True,0.0,USD,42M,4.1 and up,Happy Dragon Inc.,http://dragonshoots.com,rom0914zn@gmail.com,"Nov 12, 2017","Apr 07, 2021",Everyone,https://sites.google.com/site/bubbleshooterdragonpop/,True,False,False,2021-06-16 04:23:34
Josh: Indian Short & New Trending Snack Videos App,com.eterno.shortvideos,Social,4.0,1073.0,"100,000,000+",100000000.0,126046716,True,0.0,USD,Varies with device,Varies with device,Ver Se Innovation,http://share.myjosh.in/,YourFriends@myjosh.in,"Jul 5, 2020","Jun 15, 2021",Teen,https://share.myjosh.in/privacy,True,False,False,2021-06-16 01:25:39
JioCall,com.jio.join,Communication,3.3,1283520.0,"100,000,000+",100000000.0,125896236,True,0.0,USD,Varies with device,4.4 and up,Jio Platforms Limited,https://www.jio.com/en-in/apps/jio-join,care@jio.com,,"Mar 31, 2021",Everyone,http://jep-asset.jio.com/email_campaign/Privacy-Policy-Jio4GVoice.pdf,True,False,False,2021-06-16 03:49:03
U-Dictionary: Oxford Dictionary Free Now Translate,com.youdao.hindict,Education,4.5,901835.0,"100,000,000+",100000000.0,125828709,True,0.0,USD,21M,5.0 and up,Talent Education Inc,http://www.u-dictionary.com/home/,udictionary01@gmail.com,"Mar 20, 2016","May 31, 2021",Everyone 10+,http://shared.youdao.com/dict/market/youdaoInfos/index.html,True,True,False,2021-06-15 23:18:59
Talking Pierre the Parrot,com.outfit7.talkingpierrefree,Entertainment,4.3,760123.0,"100,000,000+",100000000.0,125672710,True,0.0,USD,40M,4.1 and up,Outfit7 Limited,http://outfit7.com/contact/android/,support@outfit7.com,"Feb 16, 2012","Apr 30, 2018",Everyone,http://outfit7.com/privacy/,True,True,False,2021-06-16 08:21:30
Bus Rush,com.playappking.busrush,Action,4.3,800793.0,"100,000,000+",100000000.0,125656136,True,0.0,USD,68M,4.1 and up,Play365,http://play365.io,tameikaHastin@gmail.com,"Apr 9, 2015","Jul 15, 2020",Teen,https://play365.io/BR/privacy-policy/,True,True,False,2021-06-16 04:19:05
Google Podcasts: Discover free & trending podcasts,com.google.android.apps.podcasts,Music & Audio,4.6,451973.0,"100,000,000+",100000000.0,125551620,True,0.0,USD,Varies with device,Varies with device,Google LLC,,apps-help@google.com,"Jun 19, 2018","Mar 25, 2020",Teen,http://www.google.com/policies/privacy,False,False,False,2021-06-16 07:59:41
